Unnamed: 0,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
154,4,5,0.5,-0.36,86859,0.68,3.44,6,J. Welison,José Welison da Silva,jose-welison,True,José Welison,,FOR,356,6,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
156,1,5,2.9,-1.77,87008,3.18,8.04,6,L. Jardim,Leonardo César Jardim,leo-jardim,True,Léo Jardim,,VAS,267,7,,,,,,,,,,13.0,6.0,,,1.0,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
157,4,1,3.2,0.82,87009,3.2,4.82,6,Nathan,Nathan Allan de Souza,nathan,True,Nathan,,GRE,284,6,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
158,3,6,2.5,-0.47,87225,5.8,8.48,6,P. Henrique,Pedro Henrique Ribeiro Gonçalves,pedro-henrique,True,Pedro Henrique,,RBB,280,7,,11.0,4.0,1.0,1.0,5.0,,,,,,,,3.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
159,2,3,0.0,0.0,87228,4.37,10.39,6,G. Arana,Guilherme Antonio Arana Lopes,guilherme-arana,False,Guilherme Arana,,CAM,282,5,,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
162,3,1,0.0,0.0,87342,1.5,5.05,6,Kannemann,Walter Kannemann,kannemann,False,Kannemann,,GRE,284,6,,1.0,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
167,3,1,0.0,0.0,87853,1.5,5.43,6,M. Lemos,Paolo Mauricio Lemos Merladett,mauricio-lemos,False,Mauricio Lemos,,VAS,267,5,,1.0,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
169,4,6,4.7,0.41,87999,3.23,11.36,6,G. Scarpa,Gustavo Henrique Furtado Scarpa,gustavo-scarpa,True,Gustavo Scarpa,,CAM,282,7,1.0,2.0,3.0,3.0,6.0,8.0,,1.0,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
172,3,6,3.2,-0.43,88312,3.07,5.52,6,J. Alonso,Júnior Osmar Ignacio Alonso Mujica,junior-alonso,True,Junior Alonso,,CAM,282,7,,3.0,4.0,1.0,3.0,3.0,,,,,,,,2.0,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
173,5,6,1.2,-1.88,88323,3.9,6.99,6,Ã. Romero,Ángel Rodrigo Romero Villamayor,angel-romero,True,Ángel Romero,,COR,264,7,1.0,7.0,4.0,2.0,3.0,5.0,,2.0,1.0,,,,,,1.0,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
178,5,5,0.0,0.0,89048,2.4,4.25,6,H. Hernández,Héctor José Hernández Marrero,hector-hernandez,False,Héctor Hernández,,COR,264,6,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
180,2,4,0.0,0.0,89273,2.28,5.77,6,J. Pedro,João Pedro Maturano dos Santos,joao-pedro,False,João Pedro,,GRE,284,7,,7.0,5.0,1.0,,,,1.0,,,,,,,,,1.0,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
183,5,4,1.9,-1.48,89368,4.8,14.54,6,Braithwaite,Martin Christensen Braithwaite,braithwaite,True,Braithwaite,,GRE,284,7,,4.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
184,3,1,0.0,-0.51,89493,0.0,4.49,6,I. Rabello,Igor Rabello da Costa,igor-rabello,True,Igor Rabello,,CAM,282,5,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
187,5,3,0.0,0.0,89840,-0.77,5.78,6,Calleri,Jonathan Calleri,calleri,False,Calleri,,SAO,276,5,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
188,4,5,1.8,-0.76,89846,2.72,7.29,6,Cristaldo,Franco Cristaldo,cristaldo,True,Cristaldo,,GRE,284,2,,4.0,,1.0,3.0,8.0,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
189,4,4,3.3,-0.01,89883,2.87,4.85,6,Dodi,Douglas Moreira Fagundes,dodi,True,Dodi,,GRE,284,7,,5.0,1.0,,1.0,9.0,,,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
190,2,1,0.0,0.0,90061,2.5,7.57,6,B. Pacheco,Bruno de Jesus Pacheco,bruno-pacheco,False,Bruno Pacheco,,FOR,356,6,,1.0,,,,2.0,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
193,5,0,0.0,0.0,90309,0.0,6.0,6,David,David Correa da Fonseca,david,False,David,,VAS,267,5,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
194,4,0,0.0,0.0,90449,0.0,3.0,6,Rezende,Júlio César de Rezende Miranda,rezende,False,Rezende,,BAH,265,6,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
195,4,0,0.0,0.0,90588,0.0,4.0,6,Caíque,Caique de Jesus Gonçalves,caique,False,Caíque,,JUV,286,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
200,1,4,0.0,0.0,91101,3.68,5.47,6,Ronaldo,Ronaldo de Oliveira Strada,ronaldo,False,Ronaldo,,BAH,265,5,,,,,,2.0,,,,9.0,4.0,,1.0,,,,1.0,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
204,3,1,1.8,0.28,91509,1.8,4.28,6,R. Sam,Rodrigo Eduardo da Silva,rodrigo-sam,True,Rodrigo Sam,,JUV,286,7,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
205,3,3,0.0,0.0,91573,4.0,7.88,6,Arboleda,Robert Abel Arboleda Escobar,arboleda,False,Arboleda,,SAO,276,6,,2.0,3.0,,,2.0,,1.0,1.0,,,,,2.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
206,5,6,10.0,1.29,91607,6.45,12.78,6,Rony,Ronielson da Silva Barbosa,rony,True,Rony,,CAM,282,7,,6.0,9.0,9.0,4.0,6.0,2.0,6.0,1.0,,,,,,,1.0,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
207,4,0,0.0,0.0,91627,0.0,3.0,6,D. Vieira,Carlos Eduardo de Souza Vieira,dudu-vieira,False,Dudu Vieira,,JUV,286,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
209,2,3,-0.9,-1.48,91706,1.93,5.78,6,Marlon,Marlon Rodrigues Xavier,marlon,True,Marlon,,GRE,284,6,,5.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
210,3,4,5.7,0.52,91772,3.55,5.49,6,D. Duarte,David de Duarte Macedo,david-duarte,True,David Duarte,,BAH,265,2,,3.0,4.0,,,2.0,,1.0,,,,,,2.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
213,5,4,0.0,0.0,91908,1.73,4.89,6,Pavón,Cristian David Pavón,pavon,False,Pavón,,GRE,284,6,,2.0,2.0,2.0,2.0,3.0,,,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
214,5,5,0.0,-0.28,92085,2.04,3.37,6,Giovanny,Giovanny Bariani Marques,giovanny,True,Giovanny,,JUV,286,6,1.0,1.0,2.0,,3.0,4.0,,1.0,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
215,3,4,0.0,0.0,92087,6.02,9.43,6,Lyanco,Lyanco Evangelista Silveira Neves Vojnovic,lyanco,False,Lyanco,,CAM,282,5,,10.0,7.0,2.0,,4.0,,2.0,,,,,,2.0,,,,1.0,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
217,3,2,0.0,0.0,92237,0.6,4.75,6,R. Ely,Rodrigo Ely,rodrigo-ely,False,Rodrigo Ely,,GRE,284,5,,1.0,1.0,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
218,3,4,3.0,0.39,92440,2.03,5.64,6,A. Ramalho,André Ramalho Silva,andre-ramalho,True,André Ramalho,,COR,264,6,,3.0,3.0,,,1.0,,,1.0,,,,,1.0,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
220,5,6,0.8,-1.41,92708,3.6,5.94,6,Deyverson,Deyverson Brum Silva Acosta,deyverson,True,Deyverson,,FOR,356,6,,2.0,7.0,2.0,6.0,7.0,1.0,,1.0,,,,,,1.0,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
228,2,4,6.2,-0.17,93716,10.45,13.26,6,P. Henrique,Paulo Henrique de Oliveira Alves,paulo-henrique,True,Paulo Henrique,,VAS,267,7,,22.0,4.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
231,1,2,0.0,0.0,93879,7.35,5.54,6,Marcão,Marcos Venicius Santos Miranda - Vinícius,marcao,False,Marcão,,JUV,286,6,,,,,,,,,,9.0,2.0,,,1.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
232,1,5,2.1,-1.32,93882,5.58,7.32,6,Cleiton,Cleiton Schwengber,cleiton,True,Cleiton,,RBB,280,7,,,,,,1.0,,,1.0,18.0,5.0,,,2.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
233,5,1,0.4,-0.46,93988,0.4,5.54,6,B. Lopes,Breno Henrique Vasconcelos Lopes,breno-lopes,True,Breno Lopes,,FOR,356,6,,,,,,1.0,,1.0,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
235,4,4,2.7,-0.3,94067,2.85,5.55,6,M. Fernandes,Matheus Fernandes Siqueira,matheus-fernandes,True,Matheus Fernandes,,RBB,280,6,,9.0,7.0,,,2.0,,,1.0,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
236,4,5,1.5,-0.32,94154,1.6,4.03,6,Maycon,Maycon de Andrade Barberan,maycon,True,Maycon,,COR,264,6,,5.0,,,,1.0,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
239,5,3,0.0,0.0,94444,3.23,4.5,6,M. Babi,Matheus Barcelos da Silva,matheus-babi,False,Matheus Babi,,JUV,286,5,,1.0,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
241,3,0,0.0,0.0,94514,0.0,4.0,6,L. Oliveira,Lucas da Cruz Oliveira,lucas-oliveira,False,Lucas Oliveira,,VAS,267,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
243,2,6,5.5,-0.6,94968,10.48,11.91,6,J. Capixaba,Luis Antônio da Rocha Júnior,juninho-capixaba,True,Juninho Capixaba,,RBB,280,7,,21.0,7.0,2.0,4.0,12.0,1.0,1.0,1.0,,,,,3.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
245,5,4,0.0,0.0,95131,8.27,10.44,6,G. Taliari,Gabriel Pereira Taliari,gabriel-taliari,False,Gabriel Taliari,,JUV,286,6,1.0,2.0,6.0,3.0,2.0,6.0,2.0,3.0,,,,,,,1.0,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
247,4,5,0.2,-0.48,95354,0.78,2.59,6,Giraldo,Daniel Eduardo Giraldo Cárdenas,giraldo,True,Giraldo,,JUV,286,7,,3.0,9.0,,2.0,3.0,,,1.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
250,2,3,5.0,0.55,95466,3.9,7.88,6,I. Vinícius,Igor Vinícius de Souza,igor-vinicius,True,Igor Vinícius,,SAO,276,6,,3.0,2.0,1.0,2.0,2.0,,,1.0,,,,,1.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
251,4,5,2.5,-0.21,95556,3.4,5.78,6,Raniele,Raniele Almeida Melo,raniele,True,Raniele,,COR,264,7,,9.0,5.0,,,12.0,,,1.0,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
253,1,0,0.0,0.0,95936,0.0,3.0,6,D. Fuzato,Daniel Cerântula Fuzato,daniel-fuzato,False,Daniel Fuzato,,VAS,267,6,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
254,4,5,0.2,-0.46,96340,3.14,5.7,6,Lima,Vinicius Moreira de Lima,lima,True,Lima,,FLU,266,6,,1.0,2.0,1.0,2.0,8.0,1.0,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
255,4,1,0.0,0.0,96342,1.5,4.61,6,Charles,Charles Rigon Mattos,charles,False,Charles,,COR,264,6,,1.0,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
258,2,4,0.0,-1.03,96725,3.15,5.65,6,Saravia,Renzo Saravia,saravia,True,Saravia,,CAM,282,6,,1.0,5.0,,2.0,2.0,,,,,,,,2.0,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
260,4,6,-0.3,-1.66,97145,4.62,10.17,6,Villasanti,Mathías Adalberto Villasanti Rolón,villasanti,True,Villasanti,,GRE,284,3,,21.0,12.0,,1.0,4.0,,,3.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
262,6,6,6.99,0.21,97341,5.27,8.82,6,R. Ceni,Rogério Mücke Ceni,rogerio-ceni,True,Rogério Ceni,,BAH,265,7,,,,,,,,,,,,2.0,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
265,6,0,0.0,0.0,97466,0.0,8.36,6,F. Loureiro,Felipe Jorge Loureiro,felipe-loureiro,False,Felipe Loureiro,,VAS,267,7,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
267,3,3,0.0,0.0,97642,4.83,7.15,6,F. Torres,Félix Eduardo Torres Caicedo,felix-torres,False,Félix Torres,,COR,264,7,,7.0,7.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
272,2,3,0.0,0.0,97868,2.53,5.15,6,Iago,Iago Amaral Borduchi,iago,False,Iago,,BAH,265,6,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
275,4,6,-0.1,-0.61,98022,3.73,8.23,6,Erick,Erick Luis Conrado de Carvalho,erick,True,Erick,,BAH,265,6,,9.0,10.0,,2.0,3.0,1.0,2.0,2.0,,,,,,1.0,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
280,3,2,0.0,0.0,98484,2.85,4.58,6,Kanu,Victor Hugo Soares dos Santos,kanu,False,Kanu,,BAH,265,5,,4.0,1.0,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
281,4,5,1.0,-0.51,98517,2.76,5.4,6,J. Lucas,Jean Lucas de Souza Oliveira,jean-lucas,True,Jean Lucas,,BAH,265,7,,6.0,4.0,,5.0,6.0,,,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
283,3,6,8.5,1.53,98619,4.03,7.23,6,Kuscevic,Benjamín Kuščević Jaramillo,kuscevic,True,Kuscevic,,FOR,356,6,,7.0,6.0,,,1.0,,,,,,,,3.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
285,2,4,2.1,-0.07,98720,2.27,4.65,6,Angileri,Fabrizio Germán Angileri - Fabricio,angileri,True,Angileri,,COR,264,7,,6.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
287,5,6,3.8,-0.72,98909,4.25,8.22,6,Cuello,Tomás Esteban Cuello,cuello,True,Cuello,,CAM,282,7,,3.0,9.0,4.0,8.0,13.0,1.0,,2.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
292,5,5,1.0,-1.47,99198,7.48,15.44,6,Vegetti,Pablo Vegetti,vegetti,True,Vegetti,,VAS,267,7,1.0,2.0,7.0,1.0,3.0,4.0,3.0,1.0,1.0,,,,,,1.0,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
293,2,2,0.0,-0.47,99213,1.25,4.59,6,P. Rodríguez,José Luis Rodríguez Bebanz,puma-rodriguez,True,Puma Rodríguez,,VAS,267,6,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,False
296,4,1,0.0,0.0,99267,0.0,9.0,6,Pochettino,Tomás Pochettino,pochettino,False,Pochettino,,FOR,356,5,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
299,6,6,2.82,-0.48,99366,4.9,8.08,6,L. Zubeldía,Luis Francisco Zubeldía,luis-zubeldia,True,Luis Zubeldía,,SAO,276,6,,,,,,,,,,,,1.0,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
303,4,6,3.9,-0.62,99815,6.0,13.99,6,Arias,Jhon Adolfo Arias Andrade,arias,True,Arias,,FLU,266,7,1.0,6.0,7.0,2.0,4.0,17.0,1.0,,1.0,,,,,,1.0,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
305,3,5,0.0,-0.6,99889,2.8,6.5,6,A. Franco,Alan Javier Franco,alan-franco,True,Alan Franco,,SAO,276,6,,3.0,3.0,,,3.0,,1.0,1.0,,,,,2.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
306,4,4,0.0,0.0,100084,2.75,5.55,6,I. Gomes,Igor Silveira Gomes,igor-gomes,False,Igor Gomes,,CAM,282,6,,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
307,4,0,0.0,0.0,100085,0.0,3.0,6,P. Augusto,Pedro Augusto Borges da Costa,pedro-augusto,False,Pedro Augusto,,FOR,356,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
308,5,6,-0.3,-1.37,100652,4.08,11.0,6,Y. Alberto,Yuri Alberto Monteiro da Silva,yuri-alberto,True,Yuri Alberto,,COR,264,7,1.0,1.0,6.0,3.0,8.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
309,5,0,0.0,0.0,100695,0.0,5.0,6,Fernando,Fernando dos Santos Pedro,fernando,False,Fernando,,RBB,280,5,,,,,,,,,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,False
311,4,0,0.0,0.0,100761,0.0,5.0,6,Liziero,Igor Matheus Liziero Pereira,liziero,False,Liziero,,SAO,276,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
312,1,0,0.0,0.0,100830,-3.0,3.71,6,Brenno,Brenno Oliveira Fraga Costa,brenno,False,Brenno,,FOR,356,6,,,,,,,,,,,,,,,,,,1.0,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,False
313,3,3,0.0,0.0,100842,2.63,6.05,6,Ruan,Ruan Tressoldi Netto,ruan,False,Ruan,,SAO,276,6,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
314,2,4,0.0,0.0,100846,2.05,5.64,6,L. Esteves,Lucas Esteves de Souza,lucas-esteves,False,Lucas Esteves,,GRE,284,7,,5.0,4.0,,3.0,1.0,,,,,,,,,,,1.0,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
315,2,0,0.0,0.0,100848,0.0,7.0,6,L. Cândido,Luan Cândido de Almeida,luan-candido,False,Luan Cândido,,GRE,284,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,False
318,4,3,2.0,-0.14,100987,1.4,5.19,6,Nonato,Gustavo Nonato Santana,nonato,True,Nonato,,FLU,266,6,,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
319,5,2,0.0,0.0,101002,1.7,7.98,6,J. Santos,José Antonio dos Santos Júnior,junior-santos,False,Júnior Santos,,CAM,282,5,,,,2.0,,2.0,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,False
321,5,6,7.5,-0.37,101290,8.87,10.96,6,Ferreira,Aldemir dos Santos Ferreira,ferreira,True,Ferreira,,SAO,276,6,2.0,8.0,4.0,,5.0,13.0,3.0,1.0,2.0,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,False
322,5,6,2.0,-0.24,101314,2.22,4.6,6,Ademir,Ademir da Silva Santos Júnior,ademir,True,Ademir,,BAH,265,6,,4.0,5.0,1.0,2.0,14.0,,,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,False
323,2,2,0.0,0.0,101319,4.25,7.25,6,Guga,Cláudio Rodrigues Gomes,guga,False,Guga,,FLU,266,5,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
324,3,0,0.0,0.0,101431,0.0,4.0,6,D. Boza,Danilo Boza Júnior,danilo-boza,False,Danilo Boza,,JUV,286,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,False
325,1,0,0.0,0.0,101478,0.0,3.0,6,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,marcelo-pitaluga,False,Marcelo Pitaluga,,FLU,266,5,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,False
327,1,1,-1.4,-1.77,101574,-1.4,10.23,6,H. Souza,Hugo de Souza Nogueira,hugo-souza,True,Hugo Souza,,COR,264,7,,,,,,,,,,2.0,4.0,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,False
