atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,G,I,A,PS,FT,SG,DE,DP,GS,V,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
0,141153,18,292,3,6,0.0,0.0,0.0,1.0,False,riquelme,Riquelme,Riquelme,Riquelme Felipe da Silva de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
0,143255,18,287,5,6,0.0,0.0,0.0,1.0,False,kauan-vitor,Kauan Vitor,K. Vitor,Kauan Vitor Silva Ferreira de Melo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
1,141162,18,292,4,6,0.0,2.8,0.0,1.99,False,jefinho,Jefinho,Jefinho,Jefferson Borges do Nascimento,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
5,90608,18,2305,5,7,8.1,6.76,1.22,9.42,True,chico-da-costa,Chico da Costa,C. Costa,Francisco da Costa Aragão,0,0,4,0,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
3,142867,18,277,5,6,0.0,1.6,0.0,2.59,False,robinho-jr,Robinho Jr.,R. Jr.,Robson de Souza Júnior,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,141150,18,292,3,6,0.0,0.0,0.0,1.0,False,rafinha,Rafinha,Rafinha,Rafael Lima da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
0,144417,18,277,5,6,0.0,0.0,0.0,1.0,False,padula,Padula,Padula,Pedro Padula Tobias de Aguiar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,141161,18,292,4,6,0.0,0.0,0.0,1.0,False,gago,Gago,Gago,Luiz Henrique Duarte Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
0,141874,18,292,4,6,0.0,0.0,0.0,1.0,False,dede,Dedé,Dedé,Josenildo José dos Santos Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
0,141154,18,292,3,6,0.0,0.0,0.0,1.0,False,felype-gabriel,Felype Gabriel,F. Gabriel,Felype Gabriel Alencar Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
1,124247,18,282,5,6,0.0,0.5,0.0,1.1,False,isaac,Isaac,Isaac,Isaac Aguiar Tomich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
4,126216,18,292,5,7,4.5,5.98,-0.68,7.49,True,derik-lacerda,Derik Lacerda,D. Lacerda,Derik Gean Severino Lacerda,2,6,10,4,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
3,110759,18,266,5,6,0.0,0.2,0.0,6.57,False,john-kennedy,John Kennedy,J. Kennedy,John Kennedy Batista de Souza,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
1,107231,18,263,4,7,0.0,0.0,-1.06,10.94,True,danilo,Danilo,Danilo,Danilo dos Santos de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
0,93411,18,287,5,6,0.0,0.0,0.0,5.0,False,cantalapiedra,Cantalapiedra,Cantalapiedra,Aitor Cantalapiedra Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
1,145387,18,287,4,6,0.0,0.0,-0.44,4.56,True,ruben-ismael,Rúben Ismael,R. Ismael,Rúben Ismael Valente Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
1,142484,18,263,4,6,0.0,0.5,0.0,4.79,False,barrera,Barrera,Barrera,Jordan Andrés Barrera Herrera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
4,99221,18,292,5,6,0.0,1.3,-0.54,2.89,True,ignacio-ramirez,Ignacio Ramírez,I. Ramírez,Juan Ignacio Ramírez Polero,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
0,145379,18,264,5,6,0.0,0.0,0.0,1.0,False,kaue-furquim,Kauê Furquim,K. Furquim,Kauê Junior Furquim da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
4,93886,18,292,4,7,2.0,4.87,-0.84,7.0,True,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,0,3,5,1,3,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
1,86711,18,285,4,7,2.7,2.7,0.7,4.7,True,richard,Richard,Richard,Richard Cândido Coelho,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,77738,18,287,5,6,0.0,0.0,0.0,7.0,False,romarinho,Romarinho,Romarinho,Romário Ricardo da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
0,141400,18,263,4,7,0.0,0.0,0.0,2.0,False,huguinho,Huguinho,Huguinho,Victor Hugo Custódio de Melo Moura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
2,110760,18,282,5,6,10.2,6.2,2.11,9.4,True,biel,Biel,Biel,Gabriel Teixeira Aragão,0,1,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
2,122781,18,277,5,6,0.0,0.75,-0.63,4.55,True,caballero,Caballero,Caballero,Gustavo Rubén Caballero González,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
0,145412,18,292,2,6,0.0,0.0,0.0,1.0,False,caua-berrio,Cauã Berrío,C. Berrío,Cauã Alves de Mattos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
1,118774,18,282,4,6,2.6,2.6,0.4,7.4,True,alexsander,Alexsander,Alexsander,Alexsander Cristhian Gomes da Costa - Christian,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
0,143460,18,266,2,6,0.0,0.0,0.0,1.0,False,vagno,Vagno,Vagno,Vagno de Sousa Brito Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
1,123744,18,285,4,6,4.5,4.5,1.32,6.32,True,alan-rodriguez,Alan Rodríguez,A. Rodríguez,Alan Jesús Rodríguez Guaglianoni,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,71162,18,354,4,6,0.0,0.0,0.0,6.0,False,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
13,81121,18,354,4,6,10.0,4.08,1.5,7.84,True,lucas-mugni,Lucas Mugni,L. Mugni,Lucas Andrés Mugni,3,17,17,1,5,9,1,1,3,0,1,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
12,94207,18,277,5,7,0.0,6.52,0.0,9.36,False,guilherme,Guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,0,22,6,5,11,23,2,3,1,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
15,105811,18,285,5,7,0.5,4.54,-0.54,10.75,True,wesley,Wesley,Wesley,Wesley Ribeiro Silva,1,19,14,8,9,31,0,5,2,0,1,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
0,122989,18,282,4,6,0.0,0.0,0.0,1.0,False,david-kaua,David Kauã,D. Kauã,David Kauã Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
5,130386,18,2305,5,6,0.0,0.84,0.0,2.65,False,maceio,Maceió,Maceió,Everton Leandro de Oliveira Santos,1,1,2,1,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
16,42411,18,282,6,7,7.12,5.82,0.47,10.48,True,cuca,Cuca,Cuca,Alexi Stival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
16,87999,18,282,4,7,3.2,3.28,-0.38,10.02,True,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,2,10,12,6,12,21,1,2,1,0,1,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
11,98672,18,263,4,7,5.2,4.5,0.6,10.25,True,savarino,Savarino,Savarino,Jefferson David Savarino Quintero,1,5,5,7,11,7,2,2,1,0,1,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
15,37457,18,354,6,7,3.48,5.31,-0.28,8.09,True,leo-conde,Léo Condé,L. Condé,Leonardo Rodrigues Condé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
15,72294,18,282,1,7,1.6,5.02,-0.59,9.53,True,everson,Everson,Everson,Everson Felipe Marques Pires,4,0,0,0,0,4,0,0,0,0,0,7,44,0,15,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
12,100652,18,264,5,7,3.7,5.58,-0.05,12.07,True,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,2,1,12,7,15,12,5,2,1,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
15,108713,18,354,5,7,4.8,5.08,-1.41,6.3,True,galeano,Galeano,Galeano,Antonio Javier Galeano Ferreira,1,15,7,4,5,27,4,4,0,0,1,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
16,37656,18,266,1,7,5.5,3.4,-0.33,8.96,True,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,1,0,0,0,0,1,0,0,0,0,0,4,37,1,20,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
12,37715,18,266,3,5,6.2,2.31,0.79,8.44,True,thiago-silva,Thiago Silva,T. Silva,Thiago Emiliano da Silva,0,3,5,2,3,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
12,68685,18,285,4,7,0.0,6.56,0.0,13.73,False,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,3,11,9,5,3,15,3,1,5,0,1,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
12,110426,18,285,2,7,3.1,5.97,-0.76,13.25,True,bernabei,Bernabéi,Bernabéi,Alexandro Ezequiel Bernabéi,1,28,23,5,7,12,0,1,2,0,0,2,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
9,103347,18,292,2,7,11.0,2.6,1.81,5.83,True,matheus-alexandre,Matheus Alexandre,M. Alexandre,Matheus Alexandre Anastácio de Souza,5,13,13,0,1,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,False
16,102256,18,277,4,7,0.2,2.13,-0.55,5.91,True,rollheiser,Rollheiser,Rollheiser,Benjamín Rollheiser,4,10,16,2,9,15,0,1,1,0,2,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
15,78850,18,2305,2,7,0.0,7.31,0.0,9.6,False,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,3,12,10,4,6,12,7,0,2,0,0,4,0,0,0,0,0,0,1,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,False
13,84042,18,277,5,6,2.7,3.6,-0.65,8.46,True,tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,2,6,19,4,8,23,1,2,3,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,False
13,97900,18,285,3,3,0.0,3.38,0.0,7.26,False,vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,3,16,8,1,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
11,98909,18,282,5,7,4.8,3.85,-0.03,8.06,True,cuello,Cuello,Cuello,Tomás Esteban Cuello,3,8,14,9,9,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
0,98280,18,263,3,5,0.0,0.0,0.0,11.0,False,bastos,Bastos,Bastos,Bartolomeu Jacinto Quissanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
13,90703,18,287,4,5,0.0,4.68,0.0,10.53,False,matheuzinho,Matheuzinho,Matheuzinho,Matheus Martins Fogaça de Paulo,3,17,10,8,2,35,2,2,0,0,0,0,0,0,0,0,0,1,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,False
13,92854,18,285,5,7,-0.1,3.85,-0.8,10.3,True,borre,Borré,Borré,Rafael Santos Borré Maury,1,8,15,4,6,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,False
10,99274,18,263,3,3,-0.2,6.07,-0.78,10.08,True,alexander-barboza,Alexander Barboza,A. Barboza,Alexander Nahuel Barboza Ullúa,6,24,19,2,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
9,79631,18,266,5,6,0.8,3.38,-1.32,8.26,True,cano,Cano,Cano,Germán Ezequiel Cano,1,1,4,1,12,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
4,89493,18,282,3,6,0.0,3.7,0.0,6.0,False,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
11,102928,18,266,5,6,3.9,3.39,0.39,6.91,True,canobbio,Canobbio,Canobbio,Agustín Canobbio Graviz,2,14,12,2,4,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
15,91607,18,282,5,7,1.0,4.96,-0.42,10.47,True,rony,Rony,Rony,Ronielson da Silva Barbosa,3,14,28,14,8,30,3,14,0,1,1,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
11,92087,18,282,3,7,4.4,5.5,0.3,8.82,True,lyanco,Lyanco,Lyanco,Lyanco Evangelista Silveira Neves Vojnovic,4,25,21,3,3,17,0,2,0,0,0,5,0,0,0,0,0,2,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
16,88312,18,282,3,7,3.9,3.95,-0.1,6.49,True,junior-alonso,Junior Alonso,J. Alonso,Júnior Osmar Ignacio Alonso Mujica,2,14,11,3,5,6,0,0,1,0,0,7,0,0,0,0,0,0,0,1,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
8,96725,18,282,2,2,0.0,3.48,0.0,6.02,False,saravia,Saravia,Saravia,Renzo Saravia,1,6,11,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
12,39656,18,282,4,7,0.0,1.82,-0.42,4.45,True,alan-franco,Alan Franco,A. Franco,Alan Steven Franco Palma,1,15,13,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
9,87258,18,266,5,7,0.0,1.29,0.0,7.53,False,soteldo,Soteldo,Soteldo,Yeferson Julio Soteldo Martínez,1,3,3,1,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20.0,Maracanã,2025-08-02 21:00:00,0,1,334127,14,284,9,266,1754179200,26,True,False
6,87228,18,282,2,7,0.0,4.27,0.0,9.44,False,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,2,7,5,1,3,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
13,85048,18,264,5,5,5.0,6.15,-0.88,14.47,True,memphis-depay,Memphis Depay,M. Depay,Memphis Depay,3,7,11,11,7,16,4,0,3,0,2,0,0,0,0,0,0,0,1,0,33.33,40.0,Neo Química Arena,2025-08-03 16:00:00,1,1,334131,18,356,12,264,1754247600,26,True,False
16,107554,18,282,2,2,11.0,5.84,1.44,9.62,True,natanael,Natanael,Natanael,Natanael Moreira Milouski,1,29,17,3,4,13,1,2,0,0,0,7,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
6,102318,18,282,2,6,0.0,4.08,0.0,6.95,False,caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,1,5,4,1,2,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
1,115674,18,282,1,6,0.0,1.9,0.0,2.55,False,gabriel-delfim,Gabriel Delfim,G. Delfim,Gabriel Delfim Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
13,72460,18,282,4,6,1.5,0.87,0.14,3.76,True,bernard,Bernard,Bernard,Bernard Anício Caldeira Duarte,1,8,6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
11,101002,18,282,5,6,0.0,2.54,-0.26,6.59,True,junior-santos,Júnior Santos,J. Santos,José Antonio dos Santos Júnior,1,3,2,2,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
12,103767,18,282,4,7,2.6,2.19,-0.19,5.4,True,gabriel-menino,Gabriel Menino,G. Menino,Gabriel Vinícius Menino,1,8,8,4,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
0,123359,18,282,5,5,0.0,0.0,0.0,3.0,False,cadu,Cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
7,140364,18,282,5,6,8.2,1.51,1.66,3.46,True,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Soares de Freitas,0,1,3,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
0,125469,18,282,4,6,0.0,0.0,0.0,4.0,False,alisson,Alisson,Alisson,Alisson Santana Lopes da Fonseca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
14,100084,18,282,4,6,10.2,3.42,1.35,6.8,True,igor-gomes,Igor Gomes,I. Gomes,Igor Silveira Gomes,0,9,9,2,4,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
14,72493,18,263,2,7,1.3,4.96,-0.08,9.68,True,alex-telles,Alex Telles,A. Telles,Alex Nicolao Telles,1,7,14,2,6,8,1,1,0,0,0,9,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
0,87808,18,263,3,6,0.0,0.0,0.0,3.0,False,philipe-sampaio,Philipe Sampaio,P. Sampaio,Philipe Sampaio Azevedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
0,139455,18,282,5,5,0.0,0.0,0.0,2.0,False,caio-maia,Caio Maia,C. Maia,Caio da Silva Maia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,False
15,100898,18,263,2,7,1.5,6.53,-0.05,9.83,True,vitinho,Vitinho,Vitinho,Victor Alexander da Silva,1,29,12,0,4,6,1,2,0,0,0,9,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
1,115537,18,354,3,6,0.0,3.4,0.0,4.09,False,marcos-victor,Marcos Victor,M. Victor,Marcos Victor Ferreira da Silva,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67,Castelão (CE),2025-08-03 18:30:00,1,1,334143,1,262,11,354,1754256600,26,True,False
15,94044,18,263,1,2,0.6,6.5,-0.61,11.23,True,john,John,John,John Victor Maciel Furtado,2,1,1,0,0,3,0,0,0,0,0,9,46,0,8,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
13,95799,18,263,5,7,2.8,4.87,0.13,9.26,True,artur,Artur,Artur,Artur Victor Guimarães,1,8,8,5,9,15,2,1,3,0,1,0,0,0,0,0,0,0,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
6,108274,18,263,3,7,1.5,2.58,-0.58,3.63,True,david-ricardo,David Ricardo,D. Ricardo,David Ricardo Loiola da Silva,0,3,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,66.67,53.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,2,0,334129,2,283,7,263,1754247600,26,True,False
